black,white,turn,win
5300,1600,33,0
5300,1700,45,0
5300,1800,29,0
5300,1900,38,1
5300,2000,47,1
5300,2100,79,1
5300,2200,51,1
5300,2300,45,0
5300,2400,49,0
5300,2500,25,0
5300,2600,37,0
5300,2700,45,0
5300,2800,39,1
5300,2900,43,1
5300,3000,57,0
5300,3100,45,0
5300,3200,49,0
5300,3300,27,1
5300,3400,31,1
5300,3500,39,1
5300,3600,37,0
5300,3700,39,1
5300,3800,31,1
5300,3900,47,1
5300,4000,35,1
5300,4100,31,1
5300,4200,39,1
5300,4300,33,0
5300,4400,27,1
5300,4500,35,1
5300,4600,35,1
5300,4700,31,1
5300,4800,31,1
5300,4900,43,1
5300,5000,39,1
5300,5100,43,1
5300,5200,43,1
5300,5300,33,0
5300,5400,43,1
5300,5500,47,1
5300,5600,49,0
5300,5700,31,1
5300,5800,39,1
5300,5900,43,1
5300,6000,53,0
5300,6100,31,1
5300,6200,31,1
5300,6300,35,1
5300,6400,71,1
5300,6500,35,1
5300,6600,51,1
5300,6700,47,1
5300,6800,31,1
5300,6900,43,1
5300,7000,35,1
5300,7100,47,1
5300,7200,39,1
5300,7300,35,1
5300,7400,47,1
5300,7500,27,1
5300,7600,43,1
5300,7700,31,1
5300,7800,39,1
5300,7900,33,0
5300,8000,37,0
5400,0,41,0
5400,100,37,0
5400,200,35,1
5400,300,33,0
5400,400,83,1
5400,500,29,0
5400,600,53,0
5400,700,49,0
5400,800,33,0
5400,900,55,1
5400,1000,29,0
5400,1100,29,0
5400,1200,29,0
5400,1300,25,0
5400,1400,53,0
5400,1500,29,0
5400,1600,41,0
5400,1700,33,0
5400,1800,37,0
5400,1900,31,1
5400,2000,39,1
5400,2100,49,0
5400,2200,27,1
5400,2300,43,1
5400,2400,33,0
5400,2500,32,0
5400,2600,35,1
5400,2700,45,0
5400,2800,29,0
5400,2900,37,0
5400,3000,39,1
5400,3100,49,0
5400,3200,33,0
5400,3300,48,0
5400,3400,35,1
5400,3500,29,0
5400,3600,49,0
5400,3700,19,1
5400,3800,43,1
5400,3900,33,0
5400,4000,32,0
5400,4100,33,0
5400,4200,31,1
5400,4300,45,0
5400,4400,33,0
5400,4500,37,0
5400,4600,43,1
5400,4700,45,0
5400,4800,25,0
5400,4900,71,1
5400,5000,39,1
5400,5100,45,0
5400,5200,35,1
5400,5300,37,0
5400,5400,35,1
5400,5500,67,1
5400,5600,49,0
5400,5700,39,1
5400,5800,73,0
5400,5900,55,1
5400,6000,39,1
5400,6100,41,0
5400,6200,33,0
5400,6300,35,1
5400,6400,61,0
5400,6500,38,1
5400,6600,33,0
5400,6700,45,0
5400,6800,43,1
5400,6900,45,0
5400,7000,71,1
5400,7100,47,1
5400,7200,51,1
5400,7300,58,1
5400,7400,31,1
5400,7500,32,0
5400,7600,35,1
5400,7700,39,1
5400,7800,39,1
5400,7900,55,1
5400,8000,59,1
5500,0,28,0
5500,100,37,0
5500,200,37,0
5500,300,28,0
5500,400,37,0
5500,500,29,0
5500,600,28,0
5500,700,41,0
5500,800,32,0
5500,900,25,0
5500,1000,33,0
5500,1100,28,0
5500,1200,29,0
5500,1300,39,1
5500,1400,35,1
5500,1500,29,0
5500,1600,33,0
5500,1700,33,0
5500,1800,29,0
5500,1900,49,0
5500,2000,33,0
5500,2100,45,0
5500,2200,33,0
5500,2300,55,1
5500,2400,41,0
5500,2500,35,1
5500,2600,32,0
5500,2700,47,1
5500,2800,41,0
5500,2900,75,1
5500,3000,32,0
5500,3100,47,1
5500,3200,45,0
5500,3300,33,0
5500,3400,37,0
5500,3500,29,0
5500,3600,52,0
5500,3700,41,0
5500,3800,35,1
5500,3900,39,1
5500,4000,29,0
5500,4100,37,0
5500,4200,19,1
5500,4300,77,0
5500,4400,19,1
5500,4500,35,1
5500,4600,35,1
5500,4700,41,0
5500,4800,39,1
5500,4900,39,1
5500,5000,53,0
5500,5100,39,1
5500,5200,39,1
5500,5300,29,0
5500,5400,35,1
5500,5500,53,0
5500,5600,39,1
5500,5700,19,1
5500,5800,37,0
5500,5900,33,0
5500,6000,39,1
5500,6100,31,1
5500,6200,41,0
5500,6300,51,1
5500,6400,51,1
5500,6500,39,1
5500,6600,35,1
5500,6700,39,1
5500,6800,51,1
5500,6900,37,0
5500,7000,39,1
5500,7100,37,0
5500,7200,41,0
5500,7300,39,1
5500,7400,37,0
5500,7500,53,0
5500,7600,49,0
5500,7700,39,1
5500,7800,32,0
5500,7900,37,0
5500,8000,59,1
5600,0,29,0
5600,100,41,0
5600,200,41,0
5600,300,37,0
5600,400,37,0
5600,500,37,0
5600,600,41,0
5600,700,32,0
5600,800,33,0
5600,900,83,1
5600,1000,37,0
5600,1100,59,1
5600,1200,29,0
5600,1300,32,0
5600,1400,57,0
5600,1500,41,0
5600,1600,41,0
5600,1700,33,0
5600,1800,29,0
5600,1900,43,1
5600,2000,41,0
5600,2100,41,0
5600,2200,33,0
5600,2300,32,0
5600,2400,59,1
5600,2500,35,1
5600,2600,35,1
5600,2700,69,0
5600,2800,49,0
5600,2900,57,0
5600,3000,31,1
5600,3100,32,0
5600,3200,53,0
5600,3300,37,0
5600,3400,73,0
5600,3500,44,0
5600,3600,37,0
5600,3700,41,0
5600,3800,31,1
5600,3900,85,0
5600,4000,43,1
5600,4100,37,0
5600,4200,39,1
5600,4300,37,0
5600,4400,33,0
5600,4500,33,0
5600,4600,41,0
5600,4700,45,0
5600,4800,37,0
5600,4900,57,0
5600,5000,27,1
5600,5100,57,0
5600,5200,37,0
5600,5300,49,0
5600,5400,45,0
5600,5500,63,1
5600,5600,41,0
5600,5700,27,1
5600,5800,37,0
5600,5900,37,0
5600,6000,37,0
5600,6100,65,0
5600,6200,44,0
5600,6300,91,1
5600,6400,89,0
5600,6500,35,1
5600,6600,33,0
5600,6700,49,0
5600,6800,39,1
5600,6900,49,0
5600,7000,45,0
5600,7100,41,0
5600,7200,35,1
5600,7300,39,1
5600,7400,45,0
5600,7500,39,1
5600,7600,37,0
5600,7700,37,0
5600,7800,27,1
5600,7900,29,0
5600,8000,29,0
5700,0,33,0
5700,100,29,0
5700,200,33,0
5700,300,33,0
5700,400,37,0
5700,500,39,1
5700,600,33,0
5700,700,63,1
5700,800,33,0
5700,900,33,0
5700,1000,29,0
5700,1100,37,0
5700,1200,45,0
5700,1300,43,1
5700,1400,41,0
5700,1500,33,0
5700,1600,33,0
5700,1700,37,0
5700,1800,53,0
5700,1900,37,0
5700,2000,43,1
5700,2100,29,0
5700,2200,49,0
5700,2300,41,0
5700,2400,33,0
5700,2500,33,0
5700,2600,37,0
5700,2700,45,0
5700,2800,33,0
5700,2900,31,1
5700,3000,33,0
5700,3100,59,1
5700,3200,35,1
5700,3300,97,0
5700,3400,32,0
5700,3500,27,1
5700,3600,33,0
5700,3700,27,1
5700,3800,32,0
5700,3900,33,0
5700,4000,33,0
5700,4100,37,0
5700,4200,33,0
5700,4300,25,0
5700,4400,33,0
5700,4500,65,0
5700,4600,35,1
5700,4700,37,0
5700,4800,37,0
5700,4900,41,0
5700,5000,39,1
5700,5100,41,0
5700,5200,41,0
5700,5300,45,0
5700,5400,35,1
5700,5500,33,0
5700,5600,29,0
5700,5700,36,0
5700,5800,37,0
5700,5900,39,1
5700,6000,29,0
5700,6100,53,0
5700,6200,33,0
5700,6300,47,1
5700,6400,47,1
5700,6500,35,1
5700,6600,37,0
5700,6700,35,1
5700,6800,47,1
5700,6900,43,1
5700,7000,47,1
5700,7100,39,1
5700,7200,33,0
5700,7300,58,1
5700,7400,53,0
5700,7500,39,1
5700,7600,27,1
5700,7700,51,1
5700,7800,37,0
5700,7900,29,0
5700,8000,29,0
5800,0,49,0
5800,100,41,0
5800,200,43,1
5800,300,35,1
5800,400,33,0
5800,500,35,1
5800,600,32,0
5800,700,37,0
5800,800,31,1
5800,900,25,0
5800,1000,32,0
5800,1100,45,0
5800,1200,83,1
5800,1300,43,1
5800,1400,41,0
5800,1500,32,0
5800,1600,43,1
5800,1700,53,0
5800,1800,29,0
5800,1900,35,1
5800,2000,45,0
5800,2100,33,0
5800,2200,39,1
5800,2300,59,1
5800,2400,41,0
5800,2500,31,1
5800,2600,39,1
5800,2700,37,0
5800,2800,49,0
5800,2900,47,1
5800,3000,43,1
5800,3100,35,1
5800,3200,39,1
5800,3300,47,1
5800,3400,31,1
5800,3500,31,1
5800,3600,47,1
5800,3700,31,1
5800,3800,31,1
5800,3900,29,0
5800,4000,36,0
5800,4100,29,0
5800,4200,39,1
5800,4300,37,0
5800,4400,43,1
5800,4500,39,1
5800,4600,31,1
5800,4700,31,1
5800,4800,31,1
5800,4900,41,0
5800,5000,39,1
5800,5100,41,0
5800,5200,41,0
5800,5300,33,0
5800,5400,39,1
5800,5500,33,0
5800,5600,43,1
5800,5700,31,1
5800,5800,41,0
5800,5900,39,1
5800,6000,55,1
5800,6100,31,1
5800,6200,39,1
5800,6300,39,1
5800,6400,35,1
5800,6500,31,1
5800,6600,31,1
5800,6700,39,1
5800,6800,31,1
5800,6900,39,1
5800,7000,35,1
5800,7100,31,1
5800,7200,31,1
5800,7300,58,1
5800,7400,35,1
5800,7500,39,1
5800,7600,35,1
5800,7700,41,0
5800,7800,31,1
5800,7900,55,1
5800,8000,37,0
5900,0,45,0
5900,100,29,0
5900,200,33,0
5900,300,56,0
5900,400,31,1
5900,500,37,0
5900,600,41,0
5900,700,39,1
5900,800,47,1
5900,900,25,0
5900,1000,29,0
5900,1100,29,0
5900,1200,33,0
5900,1300,33,0
5900,1400,25,0
5900,1500,29,0
5900,1600,39,1
5900,1700,35,1
5900,1800,29,0
5900,1900,42,1
5900,2000,41,0
5900,2100,31,1
5900,2200,39,1
5900,2300,47,1
5900,2400,33,0
5900,2500,33,0
5900,2600,43,1
5900,2700,29,0
5900,2800,35,1
5900,2900,37,0
5900,3000,33,0
5900,3100,31,1
5900,3200,35,1
5900,3300,33,0
5900,3400,37,0
5900,3500,37,0
5900,3600,37,0
5900,3700,73,0
5900,3800,31,1
5900,3900,43,1
5900,4000,57,0
5900,4100,35,1
5900,4200,39,1
5900,4300,25,0
5900,4400,37,0
5900,4500,43,1
5900,4600,37,0
5900,4700,33,0
5900,4800,49,0
5900,4900,41,0
5900,5000,27,1
5900,5100,41,0
5900,5200,41,0
5900,5300,33,0
5900,5400,57,0
5900,5500,33,0
5900,5600,29,0
5900,5700,31,1
5900,5800,37,0
5900,5900,42,1
5900,6000,55,1
5900,6100,31,1
5900,6200,53,0
5900,6300,39,1
5900,6400,49,0
5900,6500,35,1
5900,6600,25,0
5900,6700,39,1
5900,6800,27,1
5900,6900,19,1
5900,7000,47,1
5900,7100,37,0
5900,7200,53,0
5900,7300,33,0
5900,7400,55,1
5900,7500,27,1
5900,7600,43,1
5900,7700,36,0
5900,7800,31,1
5900,7900,29,0
5900,8000,51,1
6000,0,33,0
6000,100,33,0
6000,200,41,0
6000,300,41,0
6000,400,37,0
6000,500,43,1
6000,600,41,0
6000,700,43,1
6000,800,21,0
6000,900,33,0
6000,1000,33,0
6000,1100,39,1
6000,1200,29,0
6000,1300,32,0
6000,1400,49,0
6000,1500,47,1
6000,1600,33,0
6000,1700,45,0
6000,1800,37,0
6000,1900,35,1
6000,2000,35,1
6000,2100,35,1
6000,2200,69,0
6000,2300,32,0
6000,2400,49,0
6000,2500,41,0
6000,2600,41,0
6000,2700,39,1
6000,2800,85,0
6000,2900,35,1
6000,3000,31,1
6000,3100,32,0
6000,3200,33,0
6000,3300,35,1
6000,3400,57,0
6000,3500,53,0
6000,3600,39,1
6000,3700,33,0
6000,3800,27,1
6000,3900,35,1
6000,4000,85,0
6000,4100,37,0
6000,4200,33,0
6000,4300,29,0
6000,4400,45,0
6000,4500,35,1
6000,4600,49,0
6000,4700,27,1
6000,4800,35,1
6000,4900,35,1
6000,5000,31,1
6000,5100,35,1
6000,5200,35,1
6000,5300,41,0
6000,5400,49,0
6000,5500,39,1
6000,5600,35,1
6000,5700,35,1
6000,5800,35,1
6000,5900,35,1
6000,6000,35,1
6000,6100,35,1
6000,6200,35,1
6000,6300,39,1
6000,6400,35,1
6000,6500,31,1
6000,6600,45,0
6000,6700,59,1
6000,6800,39,1
6000,6900,39,1
6000,7000,35,1
6000,7100,47,1
6000,7200,39,1
6000,7300,55,1
6000,7400,39,1
6000,7500,27,1
6000,7600,39,1
6000,7700,35,1
6000,7800,31,1
6000,7900,29,0
6000,8000,71,1
6100,0,69,0
6100,100,29,0
6100,200,39,1
6100,300,40,0
6100,400,32,0
6100,500,43,1
6100,600,41,0
6100,700,39,1
6100,800,31,1
6100,900,37,0
6100,1000,37,0
6100,1100,35,1
6100,1200,41,0
6100,1300,39,1
6100,1400,45,0
6100,1500,43,1
6100,1600,41,0
6100,1700,39,1
6100,1800,37,0
6100,1900,39,1
6100,2000,29,0
6100,2100,43,1
6100,2200,51,1
6100,2300,39,1
6100,2400,57,0
6100,2500,25,0
6100,2600,47,1
6100,2700,39,1
6100,2800,45,0
6100,2900,45,0
6100,3000,37,0
6100,3100,43,1
6100,3200,49,0
6100,3300,43,1
6100,3400,37,0
6100,3500,37,0
6100,3600,41,0
6100,3700,37,0
6100,3800,31,1
6100,3900,39,1
6100,4000,35,1
6100,4100,37,0
6100,4200,41,0
6100,4300,21,0
6100,4400,29,0
6100,4500,39,1
6100,4600,37,0
6100,4700,31,1
6100,4800,47,1
6100,4900,39,1
6100,5000,33,0
6100,5100,39,1
6100,5200,39,1
6100,5300,33,0
6100,5400,41,0
6100,5500,35,1
6100,5600,43,1
6100,5700,33,0
6100,5800,39,1
6100,5900,39,1
6100,6000,39,1
6100,6100,35,1
6100,6200,33,0
6100,6300,61,0
6100,6400,27,1
6100,6500,31,1
6100,6600,45,0
6100,6700,57,0
6100,6800,33,0
6100,6900,39,1
6100,7000,43,1
6100,7100,33,0
6100,7200,31,1
6100,7300,35,1
6100,7400,39,1
6100,7500,39,1
6100,7600,39,1
6100,7700,39,1
6100,7800,39,1
6100,7900,33,0
6100,8000,27,1
6200,0,37,0
6200,100,28,0
6200,200,33,0
6200,300,36,0
6200,400,33,0
6200,500,43,1
6200,600,37,0
6200,700,37,0
6200,800,41,0
6200,900,36,0
6200,1000,29,0
6200,1100,29,0
6200,1200,41,0
6200,1300,33,0
6200,1400,33,0
6200,1500,33,0
6200,1600,33,0
6200,1700,67,1
6200,1800,37,0
6200,1900,51,1
6200,2000,39,1
6200,2100,49,0
6200,2200,57,0
6200,2300,37,0
6200,2400,53,0
6200,2500,36,0
6200,2600,63,1
6200,2700,29,0
6200,2800,55,1
6200,2900,37,0
6200,3000,36,0
6200,3100,43,1
6200,3200,35,1
6200,3300,33,0
6200,3400,36,0
6200,3500,27,1
6200,3600,33,0
6200,3700,61,0
6200,3800,36,0
6200,3900,33,0
6200,4000,36,0
6200,4100,27,1
6200,4200,35,1
6200,4300,33,0
6200,4400,33,0
6200,4500,41,0
6200,4600,35,1
6200,4700,41,0
6200,4800,41,0
6200,4900,41,0
6200,5000,35,1
6200,5100,41,0
6200,5200,41,0
6200,5300,33,0
6200,5400,35,1
6200,5500,57,0
6200,5600,39,1
6200,5700,35,1
6200,5800,33,0
6200,5900,38,1
6200,6000,29,0
6200,6100,35,1
6200,6200,33,0
6200,6300,39,1
6200,6400,51,1
6200,6500,35,1
6200,6600,27,1
6200,6700,41,0
6200,6800,35,1
6200,6900,37,0
6200,7000,43,1
6200,7100,45,0
6200,7200,36,0
6200,7300,73,0
6200,7400,43,1
6200,7500,57,0
6200,7600,43,1
6200,7700,71,1
6200,7800,37,0
6200,7900,29,0
6200,8000,59,1
6300,0,37,0
6300,100,33,0
6300,200,33,0
6300,300,45,0
6300,400,37,0
6300,500,39,1
6300,600,33,0
6300,700,43,1
6300,800,33,0
6300,900,33,0
6300,1000,31,1
6300,1100,36,0
6300,1200,29,0
6300,1300,33,0
6300,1400,33,0
6300,1500,33,0
6300,1600,33,0
6300,1700,41,0
6300,1800,39,1
6300,1900,39,1
6300,2000,41,0
6300,2100,33,0
6300,2200,65,0
6300,2300,33,0
6300,2400,43,1
6300,2500,45,0
6300,2600,37,0
6300,2700,29,0
6300,2800,37,0
6300,2900,30,1
6300,3000,35,1
6300,3100,33,0
6300,3200,33,0
6300,3300,37,0
6300,3400,45,0
6300,3500,79,1
6300,3600,41,0
6300,3700,33,0
6300,3800,59,1
6300,3900,45,0
6300,4000,43,1
6300,4100,53,0
6300,4200,33,0
6300,4300,37,0
6300,4400,33,0
6300,4500,39,1
6300,4600,57,0
6300,4700,39,1
6300,4800,37,0
6300,4900,52,0
6300,5000,35,1
6300,5100,52,0
6300,5200,53,0
6300,5300,41,0
6300,5400,41,0
6300,5500,37,0
6300,5600,57,0
6300,5700,33,0
6300,5800,33,0
6300,5900,41,0
6300,6000,29,0
6300,6100,53,0
6300,6200,37,0
6300,6300,31,1
6300,6400,37,0
6300,6500,43,1
6300,6600,33,0
6300,6700,41,0
6300,6800,35,1
6300,6900,39,1
6300,7000,43,1
6300,7100,39,1
6300,7200,43,1
6300,7300,37,0
6300,7400,39,1
6300,7500,37,0
6300,7600,43,1
6300,7700,33,0
6300,7800,39,1
6300,7900,45,0
6300,8000,37,0
6400,0,45,0
6400,100,31,1
6400,200,49,0
6400,300,91,1
6400,400,53,0
6400,500,43,1
6400,600,41,0
6400,700,43,1
6400,800,33,0
6400,900,49,0
6400,1000,77,0
6400,1100,27,1
6400,1200,29,0
6400,1300,37,0
6400,1400,31,1
6400,1500,33,0
6400,1600,33,0
6400,1700,35,1
6400,1800,29,0
6400,1900,47,1
6400,2000,41,0
6400,2100,53,0
6400,2200,49,0
6400,2300,31,1
6400,2400,41,0
6400,2500,53,0
6400,2600,37,0
6400,2700,39,1
6400,2800,41,0
6400,2900,51,1
6400,3000,31,1
6400,3100,49,0
6400,3200,61,0
6400,3300,49,0
6400,3400,49,0
6400,3500,33,0
6400,3600,33,0
6400,3700,57,0
6400,3800,31,1
6400,3900,37,0
6400,4000,31,1
6400,4100,41,0
6400,4200,39,1
6400,4300,33,0
6400,4400,33,0
6400,4500,39,1
6400,4600,43,1
6400,4700,31,1
6400,4800,39,1
6400,4900,37,0
6400,5000,29,0
6400,5100,37,0
6400,5200,63,1
6400,5300,33,0
6400,5400,45,0
6400,5500,49,0
6400,5600,41,0
6400,5700,51,1
6400,5800,41,0
6400,5900,37,0
6400,6000,37,0
6400,6100,31,1
6400,6200,35,1
6400,6300,43,1
6400,6400,43,1
6400,6500,41,0
6400,6600,33,0
6400,6700,39,1
6400,6800,49,0
6400,6900,31,1
6400,7000,35,1
6400,7100,35,1
6400,7200,35,1
6400,7300,31,1
6400,7400,31,1
6400,7500,35,1
6400,7600,41,0
6400,7700,37,0
6400,7800,31,1
6400,7900,43,1
6400,8000,43,1
6500,0,37,0
6500,100,37,0
6500,200,41,0
6500,300,33,0
6500,400,41,0
6500,500,41,0
6500,600,37,0
6500,700,41,0
6500,800,33,0
6500,900,57,0
6500,1000,29,0
6500,1100,36,0
6500,1200,41,0
6500,1300,33,0
6500,1400,33,0
6500,1500,33,0
6500,1600,37,0
6500,1700,37,0
6500,1800,29,0
6500,1900,35,1
6500,2000,35,1
6500,2100,33,0
6500,2200,69,0
6500,2300,33,0
6500,2400,41,0
6500,2500,33,0
6500,2600,41,0
6500,2700,33,0
6500,2800,33,0
6500,2900,47,1
6500,3000,36,0
6500,3100,33,0
6500,3200,39,1
6500,3300,31,1
6500,3400,41,0
6500,3500,65,0
6500,3600,37,0
6500,3700,49,0
6500,3800,49,0
6500,3900,31,1
6500,4000,33,0
6500,4100,37,0
6500,4200,39,1
6500,4300,33,0
6500,4400,37,0
6500,4500,35,1
6500,4600,37,0
6500,4700,41,0
6500,4800,35,1
6500,4900,35,1
6500,5000,33,0
6500,5100,35,1
6500,5200,35,1
6500,5300,67,1
6500,5400,41,0
6500,5500,43,1
6500,5600,39,1
6500,5700,31,1
6500,5800,39,1
6500,5900,39,1
6500,6000,35,1
6500,6100,31,1
6500,6200,49,0
6500,6300,39,1
6500,6400,35,1
6500,6500,31,1
6500,6600,37,0
6500,6700,39,1
6500,6800,33,0
6500,6900,76,0
6500,7000,39,1
6500,7100,53,0
6500,7200,57,0
6500,7300,43,1
6500,7400,35,1
6500,7500,39,1
6500,7600,39,1
6500,7700,35,1
6500,7800,39,1
6500,7900,29,0
6500,8000,59,1
6600,0,45,0
6600,100,41,0
6600,200,41,0
6600,300,35,1
6600,400,29,0
6600,500,39,1
6600,600,33,0
6600,700,77,0
6600,800,32,0
6600,900,36,0
6600,1000,29,0
6600,1100,35,1
6600,1200,37,0
6600,1300,32,0
6600,1400,25,0
6600,1500,37,0
6600,1600,45,0
6600,1700,57,0
6600,1800,29,0
6600,1900,43,1
6600,2000,51,1
6600,2100,47,1
6600,2200,53,0
6600,2300,32,0
6600,2400,33,0
6600,2500,25,0
6600,2600,33,0
6600,2700,33,0
6600,2800,49,0
6600,2900,29,0
6600,3000,45,0
6600,3100,32,0
6600,3200,33,0
6600,3300,31,1
6600,3400,65,0
6600,3500,41,0
6600,3600,45,0
6600,3700,27,1
6600,3800,37,0
6600,3900,39,1
6600,4000,39,1
6600,4100,49,0
6600,4200,33,0
6600,4300,29,0
6600,4400,41,0
6600,4500,32,0
6600,4600,37,0
6600,4700,31,1
6600,4800,35,1
6600,4900,59,1
6600,5000,61,0
6600,5100,31,1
6600,5200,39,1
6600,5300,33,0
6600,5400,41,0
6600,5500,45,0
6600,5600,39,1
6600,5700,31,1
6600,5800,35,1
6600,5900,39,1
6600,6000,35,1
6600,6100,31,1
6600,6200,41,0
6600,6300,35,1
6600,6400,37,0
6600,6500,35,1
6600,6600,47,1
6600,6700,43,1
6600,6800,41,0
6600,6900,43,1
6600,7000,43,1
6600,7100,47,1
6600,7200,37,0
6600,7300,35,1
6600,7400,43,1
6600,7500,37,0
6600,7600,43,1
6600,7700,117,0
6600,7800,35,1
6600,7900,29,0
6600,8000,47,1
6700,0,45,0
6700,100,41,0
6700,200,29,0
6700,300,41,0
6700,400,37,0
6700,500,43,1
6700,600,33,0
6700,700,43,1
6700,800,33,0
6700,900,33,0
6700,1000,29,0
6700,1100,35,1
6700,1200,41,0
6700,1300,33,0
6700,1400,57,0
6700,1500,33,0
6700,1600,37,0
6700,1700,35,1
6700,1800,29,0
6700,1900,35,1
6700,2000,37,0
6700,2100,33,0
6700,2200,45,0
6700,2300,33,0
6700,2400,65,0
6700,2500,31,1
6700,2600,33,0
6700,2700,33,0
6700,2800,33,0
6700,2900,35,1
6700,3000,35,1
6700,3100,33,0
6700,3200,39,1
6700,3300,49,0
6700,3400,33,0
6700,3500,41,0
6700,3600,41,0
6700,3700,33,0
6700,3800,31,1
6700,3900,35,1
6700,4000,31,1
6700,4100,37,0
6700,4200,39,1
6700,4300,33,0
6700,4400,37,0
6700,4500,39,1
6700,4600,31,1
6700,4700,31,1
6700,4800,57,0
6700,4900,35,1
6700,5000,39,1
6700,5100,61,0
6700,5200,39,1
6700,5300,33,0
6700,5400,39,1
6700,5500,39,1
6700,5600,45,0
6700,5700,31,1
6700,5800,37,0
6700,5900,57,0
6700,6000,37,0
6700,6100,31,1
6700,6200,31,1
6700,6300,39,1
6700,6400,35,1
6700,6500,35,1
6700,6600,45,0
6700,6700,37,0
6700,6800,43,1
6700,6900,39,1
6700,7000,37,0
6700,7100,52,0
6700,7200,51,1
6700,7300,37,0
6700,7400,35,1
6700,7500,43,1
6700,7600,35,1
6700,7700,37,0
6700,7800,31,1
6700,7900,29,0
6700,8000,29,0
6800,0,33,0
6800,100,45,0
6800,200,37,0
6800,300,37,0
6800,400,33,0
6800,500,39,1
6800,600,53,0
6800,700,37,0
6800,800,33,0
6800,900,35,1
6800,1000,37,0
6800,1100,23,1
6800,1200,29,0
6800,1300,45,0
6800,1400,33,0
6800,1500,33,0
6800,1600,37,0
6800,1700,49,0
6800,1800,53,0
6800,1900,45,0
6800,2000,39,1
6800,2100,53,0
6800,2200,49,0
6800,2300,43,1
6800,2400,53,0
6800,2500,36,0
6800,2600,33,0
6800,2700,41,0
6800,2800,57,0
6800,2900,57,0
6800,3000,43,1
6800,3100,49,0
6800,3200,33,0
6800,3300,41,0
6800,3400,53,0
6800,3500,47,1
6800,3600,33,0
6800,3700,27,1
6800,3800,41,0
6800,3900,55,1
6800,4000,36,0
6800,4100,27,1
6800,4200,41,0
6800,4300,33,0
6800,4400,49,0
6800,4500,39,1
6800,4600,41,0
6800,4700,36,0
6800,4800,37,0
6800,4900,45,0
6800,5000,35,1
6800,5100,35,1
6800,5200,53,0
6800,5300,33,0
6800,5400,35,1
6800,5500,67,1
6800,5600,45,0
6800,5700,31,1
6800,5800,53,0
6800,5900,55,1
6800,6000,45,0
6800,6100,69,0
6800,6200,37,0
6800,6300,37,0
6800,6400,85,0
6800,6500,45,0
6800,6600,27,1
6800,6700,63,1
6800,6800,35,1
6800,6900,45,0
6800,7000,47,1
6800,7100,45,0
6800,7200,41,0
6800,7300,101,0
6800,7400,41,0
6800,7500,45,0
6800,7600,41,0
6800,7700,59,1
6800,7800,35,1
6800,7900,47,1
6800,8000,39,1
6900,0,49,0
6900,100,41,0
6900,200,41,0
6900,300,44,0
6900,400,33,0
6900,500,41,0
6900,600,33,0
6900,700,29,0
6900,800,33,0
6900,900,37,0
6900,1000,25,0
6900,1100,29,0
6900,1200,29,0
6900,1300,57,0
6900,1400,41,0
6900,1500,33,0
6900,1600,37,0
6900,1700,45,0
6900,1800,29,0
6900,1900,41,0
6900,2000,41,0
6900,2100,45,0
6900,2200,39,1
6900,2300,37,0
6900,2400,37,0
6900,2500,45,0
6900,2600,33,0
6900,2700,37,0
6900,2800,63,1
6900,2900,43,1
6900,3000,68,0
6900,3100,55,1
6900,3200,41,0
6900,3300,57,0
6900,3400,59,1
6900,3500,43,1
6900,3600,33,0
6900,3700,37,0
6900,3800,59,1
6900,3900,37,0
6900,4000,43,1
6900,4100,27,1
6900,4200,27,1
6900,4300,33,0
6900,4400,53,0
6900,4500,43,1
6900,4600,51,1
6900,4700,39,1
6900,4800,37,0
6900,4900,57,0
6900,5000,43,1
6900,5100,39,1
6900,5200,41,0
6900,5300,33,0
6900,5400,61,0
6900,5500,33,0
6900,5600,71,1
6900,5700,39,1
6900,5800,41,0
6900,5900,55,1
6900,6000,63,1
6900,6100,37,0
6900,6200,41,0
6900,6300,47,1
6900,6400,39,1
6900,6500,39,1
6900,6600,27,1
6900,6700,59,1
6900,6800,47,1
6900,6900,55,1
6900,7000,55,1
6900,7100,63,1
6900,7200,43,1
6900,7300,58,1
6900,7400,39,1
6900,7500,41,0
6900,7600,49,0
6900,7700,41,0
6900,7800,43,1
6900,7900,29,0
6900,8000,39,1
7000,0,45,0
7000,100,37,0
7000,200,33,0
7000,300,65,0
7000,400,37,0
7000,500,31,1
7000,600,45,0
7000,700,37,0
7000,800,33,0
7000,900,25,0
7000,1000,29,0
7000,1100,29,0
7000,1200,41,0
7000,1300,33,0
7000,1400,41,0
7000,1500,29,0
7000,1600,33,0
7000,1700,49,0
7000,1800,29,0
7000,1900,37,0
7000,2000,49,0
7000,2100,37,0
7000,2200,65,0
7000,2300,41,0
7000,2400,33,0
7000,2500,35,1
7000,2600,33,0
7000,2700,45,0
7000,2800,55,1
7000,2900,33,0
7000,3000,37,0
7000,3100,33,0
7000,3200,33,0
7000,3300,37,0
7000,3400,37,0
7000,3500,27,1
7000,3600,35,1
7000,3700,37,0
7000,3800,35,1
7000,3900,37,0
7000,4000,29,0
7000,4100,27,1
7000,4200,33,0
7000,4300,33,0
7000,4400,53,0
7000,4500,39,1
7000,4600,45,0
7000,4700,45,0
7000,4800,49,0
7000,4900,41,0
7000,5000,35,1
7000,5100,41,0
7000,5200,41,0
7000,5300,33,0
7000,5400,41,0
